id,AT,V,AP,RH,target
7587.0,15.08,42.77,1018.43,73.19,461.68
7588.0,24.14,41.1,1002.1,38.49,450.13
7589.0,20.32,67.71,1007.42,63.71,446.22
7590.0,8.63,43.79,1016.08,83.25,483.91
7591.0,8.48,40.05,1015.89,90.25,483.5
7592.0,25.88,66.48,1004.24,63.16,434.4
7593.0,7.41,39.16,1015.23,90.66,486.91
7594.0,12.03,41.58,1015.09,90.43,464.02
7595.0,20.86,39.72,1001.73,56.38,456.27
7596.0,19.86,41.67,1012.31,53.9,462.86
7597.0,29.75,74.87,1009.1,56.5,435.61
7598.0,14.33,38.73,1003.52,85.92,468.86
7599.0,11.88,40.64,1020.5,85.43,470.06
7600.0,28.7,71.64,1007.11,69.85,436.58
7601.0,21.11,74.78,1009.71,84.35,442.68
7602.0,23.87,50.39,1012.96,76.05,452.59
7603.0,21.93,61.45,1008.92,98.54,443.91
7604.0,29.38,73.42,1011.49,54.96,445.42
7605.0,9.19,42.44,1014.38,94.24,481.55
7606.0,23.57,67.9,1006.08,70.12,446.72
7607.0,18.55,41.1,1002.02,65.16,459.97
7608.0,28.11,66.17,1010.51,65.16,444.2
7609.0,11.95,39.82,1013.4,92.51,474.56
7610.0,19.84,65.48,1019.54,76.6,449.85
7611.0,19.27,50.12,1007.61,100.11,447.63
7612.0,12.91,41.66,1013.37,71.52,469.71
7613.0,18.13,60.1,1009.67,84.75,455.82
7614.0,11.54,45.51,1017.19,83.02,474.73
7615.0,16.65,56.89,1013.52,87.44,452.52
7616.0,9.55,39.66,1018.8,74.88,480.74
7617.0,23.77,69.13,1011.05,89.41,434.08
7618.0,21.75,65.12,1015.53,66.0,452.89
7619.0,14.75,41.16,1009.58,86.96,468.14
7620.0,31.26,70.36,1006.49,60.47,438.15
7621.0,26.75,43.21,1012.29,87.28,430.45
7622.0,13.24,39.16,1016.52,86.66,474.48
7623.0,19.64,56.53,1019.6,76.19,447.66
7624.0,24.64,58.49,1011.2,72.67,444.95
7625.0,8.72,40.02,1031.32,78.09,477.86
7626.0,22.48,67.45,1014.77,63.9,445.55
7627.0,6.76,36.25,1028.31,91.16,484.36
7628.0,10.2,41.62,1016.52,98.09,462.87
7629.0,12.33,45.51,1016.49,79.2,471.16
7630.0,14.72,41.23,997.91,82.69,467.11
7631.0,18.16,43.96,1012.78,78.33,465.26
7632.0,12.42,40.24,1016.59,90.01,469.59
7633.0,28.42,73.5,1011.23,72.79,435.59
7634.0,5.47,40.62,1018.66,83.61,481.56
7635.0,9.81,71.14,1019.43,87.93,469.64
7636.0,17.86,52.9,1015.71,67.99,457.42
7637.0,14.19,49.83,1006.52,90.72,462.86
7638.0,27.57,68.31,1010.48,55.87,444.71
7639.0,29.25,66.51,1015.53,33.65,441.7
7640.0,25.02,59.92,1009.9,76.27,436.64
7641.0,32.51,71.22,1005.62,47.6,433.76
7642.0,25.44,56.57,1013.8,66.72,444.61
7643.0,21.17,58.16,1017.16,68.11,452.02
7644.0,30.9,70.8,1008.48,67.48,435.27
7645.0,18.68,59.14,1016.96,77.09,452.85
7646.0,13.82,41.62,1011.48,77.66,454.88
7647.0,24.01,50.16,1004.22,75.32,443.03
7648.0,25.85,67.69,1007.7,70.14,434.0
7649.0,19.75,57.32,1010.76,79.29,443.63
7650.0,15.17,49.15,1021.91,91.73,461.89
7651.0,6.54,39.33,1011.54,93.69,491.16
7652.0,12.3,39.85,1012.59,73.38,476.42
7653.0,16.45,41.48,1016.64,45.21,454.69
7654.0,9.23,42.44,1014.34,94.2,481.29
7655.0,21.96,59.8,1016.72,72.6,452.48
7656.0,29.03,69.51,1009.8,47.04,435.09
7657.0,11.67,40.23,1017.65,82.48,475.07
7658.0,21.03,67.45,1015.01,68.59,447.11
7659.0,21.28,70.32,1011.55,88.05,438.7
7660.0,30.04,64.44,1014.46,52.19,437.95
7661.0,21.36,58.95,1018.35,78.87,443.93
7662.0,18.34,45.64,1019.05,82.53,460.58
7663.0,24.06,58.2,1017.46,48.04,445.91
7664.0,24.97,59.87,1018.7,59.94,443.7
7665.0,12.38,43.52,1022.98,100.0,467.55
7666.0,31.09,59.57,1010.67,60.5,440.08
7667.0,21.82,50.66,1013.74,73.6,455.2
7668.0,17.77,44.6,1016.97,54.25,460.13
7669.0,27.82,76.09,1007.83,76.07,434.52
7670.0,18.84,61.27,1019.64,71.95,454.47
7671.0,27.79,71.85,1008.95,87.35,427.67
7672.0,32.72,69.75,1009.6,49.35,437.99
7673.0,18.68,62.1,1019.78,83.67,453.25
7674.0,24.65,52.36,1014.76,66.63,455.68
7675.0,3.95,35.47,1017.36,84.88,488.64
7676.0,19.67,44.71,1015.46,31.46,464.99
7677.0,19.72,51.19,1008.51,95.28,446.01
7678.0,30.57,69.82,1009.86,52.94,437.62
7679.0,30.37,67.45,1015.35,45.6,431.38
7680.0,30.35,71.32,1009.17,64.61,434.62
7681.0,7.82,40.72,1022.17,88.13,481.52
7682.0,12.19,41.06,1021.35,74.98,474.63
7683.0,11.42,41.54,1020.21,71.57,477.5
7684.0,28.61,69.75,1009.82,71.7,440.53
7685.0,15.24,44.45,1020.56,66.13,460.94
7686.0,19.64,46.33,1013.33,98.99,451.45
7687.0,17.46,53.29,1018.07,91.01,458.06
7688.0,18.11,44.85,1014.48,48.94,458.85
7689.0,9.75,35.76,1019.88,62.31,474.31
7690.0,17.14,44.2,1018.91,62.18,457.02
7691.0,27.44,74.9,1003.85,76.65,436.42
7692.0,6.57,42.07,1004.48,74.82,483.86
7693.0,28.98,62.66,1009.1,52.62,438.45
7694.0,19.76,48.92,1010.48,46.57,456.69
7695.0,29.73,67.25,1017.64,37.79,439.06
7696.0,5.17,39.33,1009.68,94.19,485.46
7697.0,26.9,66.48,1004.47,54.71,432.95
7698.0,17.1,43.52,1020.3,70.51,461.51
7699.0,20.54,59.39,1014.07,84.15,445.41
7700.0,28.8,73.4,1011.34,54.01,439.65
7701.0,27.99,71.64,1007.79,72.67,437.81
7702.0,16.45,44.68,1018.6,85.14,462.66
7703.0,33.01,69.88,1006.71,53.25,433.5
7704.0,11.95,40.69,1015.62,85.34,475.4
7705.0,31.54,77.24,1007.83,62.98,430.07
7706.0,33.11,69.75,1008.88,42.08,437.19
7707.0,30.25,71.8,1010.87,60.4,437.28
7708.0,14.56,40.89,1010.94,79.57,467.53
7709.0,11.83,38.25,1013.36,85.33,473.31
7710.0,21.53,52.84,1005.06,88.22,444.04
7711.0,30.27,64.05,1011.93,65.72,438.68
7712.0,9.39,39.66,1019.22,75.33,482.16
7713.0,24.22,49.82,1014.61,66.82,452.2
7714.0,10.1,41.17,1019.18,84.87,479.95
7715.0,22.59,60.32,1016.84,78.58,447.17
7716.0,27.51,71.32,1007.59,80.02,433.16
7717.0,8.39,36.3,1015.39,62.23,479.57
7718.0,11.94,39.28,1017.04,89.88,475.59
7719.0,9.72,41.44,1015.17,84.41,481.85
7720.0,25.6,59.15,1013.31,67.02,441.11
7721.0,12.65,41.93,1023.07,65.05,479.53
7722.0,26.26,73.06,1009.35,91.65,435.41
7723.0,23.78,69.71,1008.79,83.17,443.06
7724.0,18.02,53.16,1013.41,82.84,458.01
7725.0,21.45,66.05,1014.81,73.73,453.38
7726.0,28.02,63.9,1013.96,46.2,444.42
7727.0,26.97,67.32,1014.35,55.07,439.61
7728.0,19.46,66.86,1012.74,66.2,454.89
7729.0,14.82,44.2,1018.98,72.8,465.73
7730.0,20.25,59.8,1015.3,82.69,453.81
7731.0,26.18,52.36,1013.46,56.65,453.54
7732.0,19.46,47.03,1013.9,88.86,460.57
7733.0,12.52,40.24,1020.45,97.41,470.56
7734.0,14.91,40.73,1017.44,86.91,458.99
7735.0,24.27,63.9,1013.5,61.09,450.26
7736.0,20.36,65.27,1011.73,70.8,445.67
7737.0,8.32,39.64,1010.93,78.21,479.69
7738.0,17.35,42.86,1014.62,74.16,465.16
7739.0,15.52,43.7,1015.8,76.27,466.38
7740.0,10.71,39.61,1018.72,73.66,473.77
7741.0,10.77,41.46,1021.42,87.18,479.22
7742.0,23.57,61.47,1009.27,84.17,435.82
7743.0,19.73,56.65,1020.7,69.49,457.46
7744.0,31.9,73.42,1010.82,60.58,432.27
7745.0,26.77,64.45,1013.26,44.56,449.1
7746.0,19.05,44.06,1017.02,73.76,454.28
7747.0,29.39,69.89,1013.92,47.36,434.27
7748.0,16.42,40.56,1020.36,50.62,472.17
7749.0,27.23,66.48,1005.23,52.38,432.55
7750.0,24.02,70.94,1008.0,79.55,441.57
7751.0,22.44,58.16,1017.28,63.68,452.71
7752.0,25.14,67.32,1013.96,41.78,435.39
7753.0,25.42,73.21,1001.91,93.78,432.04
7754.0,25.9,71.73,1010.18,74.83,434.84
7755.0,8.14,36.24,1013.15,87.85,480.25
7756.0,31.13,67.45,1015.02,41.34,435.14
7757.0,21.52,46.21,1010.62,67.62,449.08
7758.0,29.23,75.6,1017.72,52.26,438.92
7759.0,33.5,70.8,1008.99,57.24,433.19
7760.0,20.37,44.58,1016.77,66.22,463.2
7761.0,23.19,45.61,1013.18,73.46,454.62
7762.0,20.88,56.85,1010.91,84.28,440.08
7763.0,12.59,40.03,1018.76,85.4,471.63
7764.0,23.24,63.76,1010.1,79.16,441.35
7765.0,9.42,41.4,1029.99,88.41,477.01
7766.0,9.87,40.81,1017.17,84.25,473.2
7767.0,11.22,41.93,1023.13,69.35,480.71
7768.0,7.79,41.16,1023.17,97.11,471.82
7769.0,13.9,41.17,1016.84,72.9,468.96
7770.0,30.69,74.16,1012.71,60.89,435.17
7771.0,27.16,59.87,1011.78,58.84,446.38
7772.0,26.58,62.39,1006.36,68.98,438.66
7773.0,23.99,45.87,1007.63,52.62,443.66
7774.0,10.68,37.92,1009.59,65.05,474.03
7775.0,16.16,52.05,1013.19,75.37,463.09
7776.0,22.69,58.46,1017.74,75.21,443.47
7777.0,10.6,41.17,1018.38,87.92,478.47
7778.0,27.14,70.32,1007.08,73.08,427.21
7779.0,23.22,59.15,1014.58,75.18,443.7
7780.0,26.27,59.44,1012.23,58.77,443.67
7781.0,14.73,39.52,1017.01,74.21,470.45
7782.0,33.08,69.75,1009.03,43.69,434.98
7783.0,32.31,66.44,1009.6,63.92,428.44
7784.0,25.14,63.47,1012.58,70.27,443.93
7785.0,10.42,44.85,1014.18,88.36,479.03
7786.0,21.97,58.79,1010.93,86.7,448.8
7787.0,29.86,64.79,1017.37,44.8,439.89
7788.0,20.35,50.9,1012.6,72.43,453.5
7789.0,7.91,37.8,1020.59,61.0,483.49
7790.0,27.54,75.6,1018.26,57.89,440.87
7791.0,27.07,66.93,1017.32,55.38,446.48
7792.0,23.32,66.48,1003.92,72.25,436.26
7793.0,27.16,66.44,1011.2,73.37,431.85
7794.0,29.72,68.08,1010.72,53.46,430.36
7795.0,8.33,39.72,1020.24,82.84,479.12
7796.0,25.56,74.67,1016.62,76.1,435.81
7797.0,28.93,74.78,1009.48,56.4,437.34
7798.0,10.08,40.72,1022.7,67.3,480.8
7799.0,13.7,42.86,1030.68,79.77,470.28
7800.0,9.43,41.4,1028.42,84.92,479.28
7801.0,24.3,69.94,1007.02,62.14,438.92
7802.0,8.27,38.56,1016.47,66.6,485.31
7803.0,27.24,44.89,1009.61,51.89,442.84
7804.0,9.0,39.18,1024.38,84.91,483.26
7805.0,25.99,74.67,1016.59,83.39,434.7
7806.0,30.45,43.21,1011.35,63.59,438.68
7807.0,21.04,69.48,1011.07,89.92,439.53
7808.0,7.19,39.37,1019.67,70.77,480.4
7809.0,14.42,44.66,1016.1,93.89,461.34
7810.0,21.47,60.77,1018.06,85.73,444.02
7811.0,28.68,73.77,1004.72,87.01,431.66
7812.0,26.71,59.39,1014.24,66.45,439.33
7813.0,25.65,78.92,1010.83,86.56,434.78
7814.0,17.33,42.28,1007.97,50.33,462.26
7815.0,13.64,44.88,1019.85,56.86,466.66
7816.0,15.79,58.86,1015.85,91.91,455.15
7817.0,25.38,71.73,1009.97,72.6,434.44
7818.0,13.01,41.17,1017.26,76.2,469.48
7819.0,8.88,41.54,1019.05,80.77,484.99
7820.0,22.67,62.52,1016.47,65.63,449.34
7821.0,15.25,46.36,1019.69,95.83,461.68
7822.0,17.9,48.98,1014.17,80.4,453.02
7823.0,33.75,64.96,1002.54,39.28,432.62
7824.0,27.59,54.2,1013.1,51.61,439.31
7825.0,31.88,70.36,1006.2,57.51,438.42
7826.0,24.82,66.48,1006.4,70.21,433.62
7827.0,22.38,49.3,1003.56,83.83,441.0
7828.0,32.91,73.68,1014.49,50.62,426.28
7829.0,9.97,41.62,1013.99,96.02,464.86
7830.0,22.78,58.59,1012.84,65.55,445.45
7831.0,8.81,44.68,1023.06,93.93,479.24
7832.0,28.85,71.32,1009.09,76.9,435.13
7833.0,15.21,35.4,1016.31,58.26,468.18
7834.0,14.22,45.01,1014.17,70.14,464.06
7835.0,25.6,66.48,1006.16,69.34,435.12
7836.0,17.09,42.42,1009.03,72.01,464.11
7837.0,10.2,40.67,1016.15,73.2,482.26
7838.0,7.4,41.04,1024.44,90.9,477.69
7839.0,13.64,34.03,1018.32,62.2,469.61
7840.0,15.84,41.66,1009.69,62.81,465.5
7841.0,22.95,70.98,1005.36,93.76,438.83
7842.0,23.07,65.27,1013.24,58.38,443.42
7843.0,25.52,63.94,1017.81,41.54,440.32
7844.0,23.24,68.31,1009.71,80.8,440.78
7845.0,32.46,74.33,1012.61,37.07,427.87
7846.0,8.94,41.38,1021.5,79.45,479.95
7847.0,17.67,45.09,1014.26,51.92,457.67
7848.0,23.82,44.89,1009.39,74.69,445.45
7849.0,19.67,60.77,1017.33,88.13,444.87
7850.0,26.23,59.07,1008.2,78.93,440.18
7851.0,10.03,43.13,1014.85,70.09,482.16
7852.0,7.65,41.01,1024.31,97.17,475.89
7853.0,27.98,67.17,1007.32,75.29,440.68
7854.0,13.74,43.71,1025.45,86.62,465.24
7855.0,17.79,43.52,1020.65,68.29,458.57
7856.0,7.55,42.85,1011.21,93.25,484.93
7857.0,19.77,54.42,1011.73,89.26,458.21
7858.0,24.89,66.49,1010.15,65.65,436.39
7859.0,4.97,38.91,1018.99,89.86,489.96
7860.0,14.64,39.31,1008.84,79.3,462.72
7861.0,28.71,71.64,1005.21,71.11,432.05
7862.0,25.15,68.61,1011.03,53.59,447.91
7863.0,24.28,71.98,1006.34,90.45,432.47
7864.0,30.28,74.67,1016.45,55.76,428.27
7865.0,13.7,43.22,1012.01,71.57,463.99
7866.0,28.19,62.6,1017.34,46.95,449.61
7867.0,24.73,71.14,1009.07,68.87,437.55
7868.0,30.44,68.84,1010.97,55.34,438.31
7869.0,7.54,38.56,1016.49,69.1,486.76
7870.0,24.39,70.72,1009.78,82.25,442.04
7871.0,14.68,58.2,1018.5,83.3,458.51
7872.0,10.14,42.02,1003.19,96.51,472.17
7873.0,7.9,40.0,1018.74,79.55,474.5
7874.0,6.76,39.22,1013.91,77.0,487.08
7875.0,23.57,66.75,1018.06,80.19,439.71
7876.0,27.37,76.2,1006.03,67.07,435.64
7877.0,18.97,50.59,1016.01,74.9,459.68
7878.0,13.01,41.49,1019.82,92.86,466.5
7879.0,6.9,39.81,1016.74,88.24,481.88
7880.0,27.89,68.12,1012.78,48.72,435.69
7881.0,21.1,62.66,1011.19,83.49,448.8
7882.0,23.19,49.82,1014.59,70.52,451.08
7883.0,29.58,76.2,1008.37,60.73,433.91
7884.0,27.51,73.67,1005.71,76.75,431.97
7885.0,28.51,74.78,1009.84,59.06,434.43
7886.0,24.77,57.17,1010.66,73.0,441.12
7887.0,27.25,50.05,1006.53,60.64,439.63
7888.0,17.4,43.14,1018.51,75.31,457.59
7889.0,25.77,63.31,1012.76,65.98,439.98
7890.0,26.13,71.25,999.8,88.47,430.6
7891.0,30.05,73.68,1014.95,70.6,434.92
7892.0,34.18,78.05,1010.71,66.77,432.1
7893.0,15.11,43.67,1012.06,91.75,467.82
7894.0,12.11,41.17,1019.46,62.59,475.53
7895.0,22.21,69.71,1009.69,96.85,440.14
7896.0,25.37,59.14,1017.27,78.07,437.19
7897.0,16.62,52.05,1011.96,67.81,457.89
7898.0,6.03,41.17,1019.81,84.2,488.57
7899.0,29.82,69.75,1010.09,65.02,442.6
7900.0,31.3,70.79,1004.3,54.37,428.75
7901.0,24.74,59.21,1012.18,74.2,440.36
7902.0,18.4,50.16,1011.51,98.07,453.78
7903.0,8.23,40.77,1011.92,90.59,479.24
7904.0,24.71,60.77,1016.67,69.7,443.52
7905.0,30.07,70.04,1010.84,55.74,426.35
7906.0,7.45,39.61,1017.88,79.73,478.89
7907.0,14.07,40.78,1024.67,72.66,456.71
7908.0,8.69,41.04,1026.87,80.28,477.2
7909.0,23.94,51.95,1008.61,73.42,448.67
7910.0,13.15,42.44,1014.51,99.53,469.34
7911.0,22.44,63.47,1012.02,91.08,444.65
7912.0,24.67,68.61,1010.71,57.47,450.64
7913.0,7.07,37.49,1010.35,87.19,481.58
7914.0,14.8,44.21,1021.59,89.24,466.21
7915.0,22.83,41.1,1002.0,38.62,449.99
7916.0,10.29,40.0,1021.46,90.6,479.58
7917.0,22.42,59.43,1007.12,90.56,440.99
7918.0,21.85,63.86,1020.16,68.84,445.62
7919.0,10.64,39.61,1018.33,66.81,471.48
7920.0,8.99,39.04,1021.99,75.98,483.35
7921.0,32.27,71.85,1008.06,59.28,429.72
7922.0,27.27,67.9,1006.36,62.12,436.64
7923.0,15.69,44.6,1014.06,61.51,462.07
7924.0,27.47,69.98,1008.53,58.72,431.11
7925.0,6.69,36.24,1013.35,91.09,483.82
7926.0,11.7,43.41,1016.08,62.27,467.51
7927.0,25.06,65.46,1014.37,38.82,443.03
7928.0,25.61,60.32,1015.77,56.48,443.96
7929.0,21.17,59.8,1016.06,77.73,455.66
7930.0,22.35,65.61,1016.27,73.93,448.41
7931.0,17.0,45.09,1013.52,88.32,458.94
7932.0,27.51,63.73,1009.97,66.14,440.81
7933.0,21.39,62.96,1019.49,72.24,452.68
7934.0,26.86,72.58,1009.22,88.39,428.69
7935.0,22.69,59.44,1012.97,83.47,446.43
7936.0,25.82,69.68,1012.69,89.94,439.58
7937.0,26.36,54.5,1015.35,66.87,451.81
7938.0,9.14,42.44,1014.48,92.03,481.46
7939.0,26.65,73.18,1012.27,83.12,437.7
7940.0,29.8,64.69,1006.6,54.43,437.85
7941.0,23.48,65.12,1015.82,60.83,445.66
7942.0,21.81,65.06,1014.6,66.41,447.13
7943.0,15.94,41.76,1023.32,67.17,462.44
7944.0,9.99,41.82,1033.14,68.36,475.75
7945.0,15.34,36.99,1007.87,94.59,464.58
7946.0,26.45,75.6,1017.42,74.5,436.89
7947.0,16.46,61.27,1020.02,74.54,456.64
7948.0,7.93,42.28,1008.43,85.57,484.75
7949.0,7.94,43.65,1018.75,59.45,479.8
7950.0,21.19,42.48,1013.43,80.52,469.76
7951.0,20.84,65.06,1016.88,71.93,445.74
7952.0,17.25,43.14,1018.34,76.17,462.8
7953.0,14.48,40.83,1009.42,81.74,469.64
7954.0,26.96,73.68,1013.81,84.77,429.48
7955.0,6.85,37.49,1011.01,84.53,483.12
7956.0,12.64,41.79,1016.38,92.65,461.46
7957.0,17.3,58.59,1015.52,87.17,454.88
7958.0,26.16,59.87,1013.24,71.92,446.73
7959.0,25.04,70.36,1006.56,75.91,436.47
7960.0,27.92,74.99,1005.47,75.13,431.76
7961.0,26.67,59.44,1012.01,58.83,441.29
7962.0,24.81,59.87,1018.56,61.18,444.89
7963.0,16.71,42.99,1007.72,75.35,465.09
7964.0,23.07,65.46,1014.07,46.77,446.19
7965.0,18.04,44.88,1017.96,66.3,461.13
7966.0,17.07,41.35,1005.88,83.43,464.6
7967.0,25.42,67.25,1017.92,68.61,439.43
7968.0,9.48,40.8,1023.82,78.98,485.36
7969.0,11.9,39.16,1016.53,84.59,477.75
7970.0,9.96,41.55,1002.59,65.86,475.91
7971.0,27.06,64.45,1008.72,54.21,443.1
7972.0,10.26,39.13,1010.94,87.78,474.16
7973.0,31.46,71.8,1010.75,54.88,434.96
7974.0,28.07,66.17,1010.58,64.11,443.77
7975.0,22.12,60.77,1018.01,83.87,443.97
7976.0,14.7,40.8,1025.78,50.96,472.85
7977.0,26.66,70.02,1010.88,58.37,439.99
7978.0,11.48,37.5,1014.38,69.75,472.9
7979.0,23.84,49.21,1013.1,44.72,445.44
7980.0,21.08,52.05,1012.28,45.25,453.4
7981.0,25.41,66.49,1014.06,51.09,449.2
7982.0,28.04,70.32,1011.28,78.16,435.42
7983.0,21.03,59.8,1015.86,76.63,453.86
7984.0,24.88,52.36,1014.45,68.39,452.31
7985.0,26.92,64.69,1006.66,76.14,437.62
7986.0,23.07,57.17,1009.84,76.8,444.08
7987.0,18.09,43.72,1008.64,74.15,453.02
7988.0,21.1,49.16,1006.76,86.08,442.78
7989.0,9.1,39.42,1025.28,68.78,471.85
7990.0,22.1,58.33,1013.71,69.09,441.31
7991.0,21.6,43.43,1010.28,61.87,446.4
7992.0,21.11,69.94,1004.37,84.26,439.91
7993.0,29.45,68.84,1011.64,59.7,438.41
7994.0,24.69,59.92,1010.12,80.58,436.33
7995.0,21.3,66.86,1013.04,55.43,450.56
7996.0,18.99,44.58,1018.29,54.71,468.35
7997.0,4.7,39.9,1007.45,91.02,487.78
7998.0,7.41,40.81,1026.15,88.96,488.48
7999.0,10.04,39.66,1015.84,82.31,480.63
8000.0,13.09,41.62,1011.82,83.14,457.29
8001.0,5.75,42.07,1004.24,78.23,485.23
8002.0,20.65,48.41,1008.38,91.02,447.35
8003.0,8.84,42.49,1010.28,89.09,481.58
8004.0,18.18,67.71,1004.5,87.26,449.24
8005.0,13.71,45.08,1023.35,82.93,468.43
8006.0,24.47,75.23,1012.43,75.25,441.07
8007.0,24.34,70.79,1006.82,85.66,433.83
8008.0,27.98,67.9,1006.3,73.53,436.08
8009.0,15.27,41.16,1009.0,84.12,467.01
8010.0,30.26,76.2,1008.44,62.1,435.04
8011.0,15.84,52.72,1026.45,62.57,464.93
8012.0,26.07,69.23,1013.32,54.03,436.94
8013.0,19.43,52.9,1017.16,67.41,458.46
8014.0,27.1,73.21,1002.97,89.68,430.87
8015.0,13.87,38.01,1022.61,84.22,473.39
8016.0,26.96,72.58,1009.23,89.62,429.03
8017.0,30.12,69.68,1012.89,60.64,436.34
8018.0,15.73,38.73,1002.48,76.91,466.63
8019.0,7.95,41.26,1008.48,97.92,480.6
8020.0,3.85,35.47,1016.78,85.31,489.78
8021.0,21.98,55.97,1009.12,89.51,442.65
8022.0,13.04,40.69,1015.96,82.37,473.49
8023.0,10.61,41.58,1021.08,93.06,465.15
8024.0,25.3,49.3,1003.67,69.08,436.62
8025.0,22.54,63.91,1012.15,84.91,446.64
8026.0,16.71,40.56,1019.48,49.88,467.46
8027.0,3.63,38.44,1016.16,87.38,487.87
8028.0,12.19,40.75,1015.13,88.98,475.36
8029.0,13.84,42.18,1015.74,79.76,468.66
8030.0,12.62,40.83,1010.06,81.52,470.94
8031.0,13.94,41.26,1021.67,74.4,467.9
8032.0,29.46,71.94,1006.96,62.26,428.54
8033.0,14.01,45.08,1023.28,82.49,464.79
8034.0,11.83,44.21,1019.37,85.31,463.62
8035.0,14.41,43.13,1016.32,59.55,467.46
8036.0,17.5,42.44,1012.55,76.85,466.78
8037.0,10.72,39.35,1015.35,86.43,480.18
8038.0,17.04,40.12,1011.81,83.14,458.1
8039.0,26.66,73.56,1006.9,99.27,433.62
8040.0,5.24,38.68,1018.03,78.65,486.67
8041.0,8.53,40.02,1031.27,85.57,476.73
8042.0,31.44,64.44,1014.04,49.15,437.6
8043.0,10.34,41.46,1017.75,89.73,478.03
8044.0,26.38,59.92,1009.99,71.91,444.85
8045.0,24.96,77.54,1008.25,80.6,433.4
8046.0,24.78,58.46,1016.82,67.5,442.42
8047.0,20.27,56.65,1020.75,67.12,454.29
8048.0,22.35,58.59,1013.99,79.78,444.04
8049.0,26.84,70.36,1007.41,71.47,442.17
8050.0,12.11,41.17,1019.46,62.59,475.53
8051.0,24.96,60.84,1018.13,59.51,442.36
8052.0,8.75,36.3,1015.61,57.53,480.4
8053.0,11.77,42.03,1017.63,79.35,472.22
8054.0,28.8,70.02,1010.76,49.61,435.45
8055.0,8.73,39.42,1025.63,69.87,474.44
8056.0,23.76,58.82,1011.75,77.34,444.57
8057.0,13.8,44.34,1019.43,66.74,468.8
8058.0,7.71,40.77,1021.93,87.04,482.19
8059.0,15.36,40.89,1007.59,86.08,464.12
8060.0,27.81,64.69,1006.59,71.75,437.02
8061.0,24.02,77.54,1008.33,83.92,438.52
8062.0,30.09,76.2,1006.64,61.02,434.68
8063.0,20.76,51.19,1009.0,87.23,445.0
8064.0,30.1,47.93,1002.64,42.06,435.27
8065.0,25.73,62.66,1010.15,54.66,444.85
8066.0,25.21,64.63,1020.56,51.31,448.66
8067.0,18.93,48.6,1005.72,84.92,449.74
8068.0,28.84,75.6,1018.41,53.96,442.69
8069.0,32.43,68.31,1010.09,42.22,439.75
8070.0,25.77,58.59,1012.51,55.84,449.65
8071.0,18.62,44.06,1017.76,64.59,452.82
8072.0,6.44,39.33,1011.8,93.5,490.57
8073.0,5.71,45.87,1012.04,93.42,482.49
8074.0,28.88,54.89,1007.16,46.6,440.99
8075.0,8.57,41.17,1020.18,72.47,484.2
8076.0,7.87,41.17,1020.33,77.77,486.2
8077.0,19.36,68.61,1010.85,94.87,454.5
8078.0,10.9,40.67,1016.66,65.09,482.4
8079.0,21.34,48.06,1014.49,63.23,458.13
8080.0,16.69,53.82,1015.39,63.62,458.96
8081.0,25.3,71.29,1007.86,62.98,437.17
8082.0,27.14,63.13,1013.38,75.68,438.82
8083.0,15.27,56.89,1013.28,86.92,456.72
8084.0,14.62,42.86,1015.56,84.5,470.79
8085.0,26.65,58.41,1013.53,65.83,442.66
8086.0,28.84,75.6,1018.41,53.96,442.69
8087.0,12.88,43.8,1023.19,59.18,468.19
8088.0,5.82,40.78,1024.82,96.01,470.02
8089.0,13.74,44.21,1023.26,84.2,466.67
8090.0,8.05,40.62,1018.16,73.67,477.2
8091.0,15.91,44.99,1010.93,62.81,459.73
8092.0,12.25,41.38,1021.81,59.0,474.77
8093.0,20.4,57.85,1011.14,92.47,450.07
8094.0,27.39,66.93,1017.16,53.75,441.04
8095.0,27.76,65.59,1010.8,67.29,439.03
8096.0,24.44,47.93,1003.13,67.04,440.53
8097.0,9.51,43.79,1016.02,79.81,481.12
8098.0,22.02,46.93,1014.32,55.92,451.92
8099.0,12.67,41.16,1016.92,92.8,462.35
8100.0,27.24,66.75,1017.78,69.6,433.65
8101.0,28.33,68.27,1008.09,50.37,432.66
8102.0,9.15,41.82,1032.88,75.11,477.78
8103.0,15.25,39.58,1012.1,73.05,466.21
8104.0,6.71,39.37,1020.28,71.15,487.05
8105.0,16.38,47.45,1010.08,88.86,450.69
8106.0,32.0,71.85,1008.44,53.59,427.95
8107.0,22.86,62.4,1010.59,78.24,445.66
8108.0,7.39,39.81,1019.45,85.02,482.99
8109.0,11.54,40.77,1022.13,83.5,465.61
8110.0,9.73,40.22,1011.48,87.88,481.42
8111.0,12.54,41.62,1010.86,83.42,461.08
8112.0,12.34,40.62,1016.28,53.6,466.47
8113.0,29.05,71.85,1008.6,78.69,428.39
8114.0,31.23,72.58,1006.61,60.8,427.58
8115.0,22.68,70.47,1010.86,82.8,441.47
8116.0,9.93,40.67,1018.08,69.74,485.23
8117.0,22.0,59.54,1004.55,95.25,439.37
8118.0,18.8,44.78,1009.65,46.0,462.79
8119.0,29.67,71.98,1005.16,67.75,425.14
8120.0,30.93,70.83,1010.61,46.13,440.59
8121.0,25.67,68.3,1017.16,74.19,435.89
8122.0,13.64,43.71,1024.41,84.46,468.85
8123.0,25.8,65.38,1009.3,52.28,450.5
