id,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,label
10273,60,100,31,85,0,63,14,52,69,46,100,46,78,23,60,0,4
10274,29,62,52,100,50,95,52,54,52,12,0,0,45,4,100,5,1
10275,9,91,45,100,58,61,49,18,31,0,0,35,46,47,100,46,7
10276,69,100,24,81,0,50,47,36,100,60,80,60,39,32,25,0,4
10277,88,100,42,80,0,48,99,52,100,76,73,86,65,39,78,0,4
10278,19,100,10,46,29,0,75,15,100,58,65,92,19,85,0,40,0
10279,88,93,2,100,22,66,100,37,75,0,0,11,28,52,88,86,8
10280,93,100,63,99,43,85,53,54,100,48,89,23,45,8,0,0,5
10281,0,87,45,72,100,100,27,100,30,73,97,83,89,41,91,0,9
10282,23,64,39,100,42,93,41,54,41,15,0,0,49,2,100,1,1
10283,0,64,23,100,74,84,75,42,61,0,6,1,36,30,100,37,7
10284,0,100,57,100,96,92,81,54,70,14,54,0,45,39,100,48,7
10285,15,75,56,100,92,79,64,45,71,41,100,15,48,0,0,17,3
10286,5,89,18,57,56,28,24,0,13,36,0,72,34,97,100,100,5
10287,53,89,32,62,100,53,75,13,9,0,0,43,25,88,93,100,5
10288,0,53,34,88,88,100,100,67,63,31,16,3,41,0,98,4,2
10289,45,87,56,67,51,25,0,0,5,35,53,68,100,100,47,98,8
10290,0,67,42,81,94,100,100,86,77,64,61,42,45,21,52,0,1
10291,54,84,81,100,91,79,66,55,100,39,86,12,42,0,0,14,3
10292,23,89,0,52,11,14,60,0,96,30,100,70,63,100,11,92,0
10293,0,92,36,100,56,70,41,30,27,0,4,37,51,43,100,43,7
10294,16,85,60,100,86,73,44,52,90,48,100,14,46,0,0,13,3
10295,100,98,60,100,19,89,2,58,49,55,71,28,45,1,0,0,5
10296,15,100,10,62,39,34,22,0,0,16,7,53,50,69,100,74,5
10297,1,92,71,100,100,72,66,35,27,0,76,28,72,52,0,56,7
10298,97,72,100,100,44,81,13,53,0,23,41,0,85,22,18,32,6
10299,15,67,40,100,60,86,36,52,0,23,3,3,56,0,100,19,2
10300,100,47,92,98,39,100,0,64,4,15,55,0,98,31,95,76,0
10301,44,65,64,100,100,88,80,49,45,17,0,0,29,11,79,1,2
10302,62,100,29,75,0,42,68,41,100,56,71,75,62,37,61,0,4
10303,33,76,100,100,46,72,3,40,0,5,81,0,93,26,6,19,6
10304,86,85,40,100,33,67,100,34,98,0,0,18,29,53,98,86,8
10305,100,96,74,100,52,97,47,72,67,61,49,38,26,17,0,0,5
10306,29,84,0,54,15,8,63,0,100,32,91,79,48,100,3,81,0
10307,100,100,51,80,16,53,0,23,31,0,93,9,87,35,28,27,6
10308,5,91,0,49,50,37,17,0,2,35,5,85,40,100,100,100,5
10309,60,100,31,87,12,70,0,53,12,36,47,26,83,16,100,0,4
10310,50,85,100,100,96,90,67,73,46,55,21,36,0,18,0,0,1
10311,44,80,68,100,94,84,72,55,100,29,79,5,35,0,0,17,3
10312,29,100,15,94,0,56,66,47,100,58,59,84,43,43,36,0,4
10313,100,100,77,90,29,69,0,45,69,36,92,50,73,24,48,0,4
10314,62,100,36,81,0,61,38,53,100,51,93,45,72,23,59,0,4
10315,97,100,77,99,31,68,0,34,14,0,100,2,94,32,14,24,6
10316,100,100,67,77,44,53,31,26,38,0,88,4,44,15,0,4,6
10317,9,95,45,100,100,99,71,66,46,31,28,0,0,29,56,32,7
10318,100,95,40,100,31,63,73,29,45,0,0,17,45,49,94,81,8
10319,29,82,70,100,90,78,53,52,100,47,92,13,44,0,0,11,3
10320,23,71,64,100,68,88,58,52,59,16,0,5,28,0,100,4,1
10321,24,65,42,100,42,86,43,45,44,6,0,0,50,4,100,7,1
10322,29,81,6,54,22,7,76,0,100,45,87,93,34,100,0,64,0
10323,65,83,24,100,18,71,79,37,78,0,0,22,44,59,100,92,8
10324,100,100,68,82,32,56,0,36,55,29,85,56,72,32,83,0,4
10325,93,100,49,75,69,37,62,0,0,2,38,38,100,69,67,87,8
10326,100,100,95,94,79,78,62,62,48,46,29,31,14,16,0,0,1
10327,10,88,0,72,25,97,90,100,100,89,81,56,71,22,59,0,7
10328,100,86,62,100,21,83,0,51,5,17,43,0,67,25,29,42,6
10329,100,100,68,97,16,90,8,56,53,57,83,36,52,8,0,0,5
10330,18,93,0,67,8,24,54,0,100,25,98,69,59,100,5,86,0
10331,90,62,52,42,30,69,68,100,100,73,86,33,52,0,0,4,9
10332,57,93,0,71,61,42,100,6,31,0,40,42,71,82,21,100,8
10333,54,100,18,69,0,30,27,0,72,18,100,54,84,91,34,93,0
10334,0,73,33,81,89,100,100,85,92,63,78,41,58,20,28,0,1
10335,62,100,26,73,0,45,80,46,100,58,73,64,63,32,63,0,4
10336,29,81,59,100,100,95,70,68,72,44,91,21,49,4,0,0,3
10337,25,50,17,11,58,0,90,27,100,65,80,99,36,100,0,75,0
10338,39,100,17,79,0,56,6,32,42,28,79,35,100,24,90,0,4
10339,0,69,43,96,59,100,51,60,46,20,13,0,42,6,100,10,1
10340,100,100,64,77,38,52,23,26,36,0,87,13,64,37,0,46,6
10341,96,63,100,100,45,95,11,63,0,25,36,0,48,29,19,19,6
10342,0,85,33,100,55,82,44,57,28,32,17,8,55,0,100,1,2
10343,29,100,5,66,0,26,35,0,81,18,100,56,83,93,33,96,0
10344,100,100,65,100,40,89,40,62,74,51,63,30,30,17,0,0,5
10345,0,77,58,73,82,100,15,94,38,74,100,71,80,35,67,0,9
10346,76,80,80,100,19,88,74,79,100,78,98,40,55,12,0,0,9
10347,80,64,51,54,24,77,69,100,100,73,90,35,56,4,0,0,9
10348,93,100,41,80,12,54,0,25,29,0,100,4,97,29,26,36,6
10349,11,68,31,95,89,100,71,71,72,54,100,26,60,2,0,0,3
10350,37,74,74,100,88,68,62,32,22,3,0,11,49,4,100,0,2
10351,28,95,0,81,27,72,100,67,50,100,47,82,35,30,40,0,4
10352,26,100,2,69,0,37,52,29,100,34,65,60,50,34,48,0,4
10353,14,100,52,100,72,63,62,23,33,0,0,23,50,25,100,27,7
10354,19,100,21,99,0,49,9,0,72,4,100,50,73,95,7,90,0
10355,26,92,64,100,100,94,79,73,61,50,64,25,37,7,0,0,3
10356,2,70,23,100,50,79,32,35,0,1,10,0,54,0,100,1,2
10357,47,63,1,67,0,88,45,100,90,90,100,59,81,28,55,0,9
10358,100,89,74,100,34,76,6,45,0,11,41,0,57,32,12,45,6
10359,0,62,19,93,84,100,100,66,71,32,20,6,25,0,93,2,2
10360,31,100,17,68,64,37,43,0,10,21,0,74,39,100,100,98,5
10361,2,74,7,43,62,33,41,0,0,3,4,50,48,79,100,100,5
10362,41,72,44,100,84,94,72,58,41,26,0,0,41,14,100,6,2
10363,92,79,66,100,38,64,86,61,100,78,99,33,60,0,0,5,9
10364,33,80,0,47,13,0,74,8,100,54,79,100,29,76,25,26,0
10365,8,78,36,100,48,72,28,38,0,9,11,3,57,0,100,6,2
10366,10,67,30,37,16,3,0,0,12,36,22,73,55,94,100,100,5
10367,0,70,60,69,82,100,3,83,48,70,100,78,76,39,64,0,9
10368,100,78,64,100,0,75,57,37,46,0,24,31,82,68,100,98,8
10369,100,100,73,86,58,72,42,58,23,43,12,29,4,14,0,0,1
10370,83,91,2,100,21,67,77,36,62,0,0,17,42,54,100,87,8
10371,100,100,58,78,23,55,0,30,5,3,60,0,95,22,47,32,6
10372,13,97,54,100,82,64,65,18,41,0,0,27,48,38,100,40,7
10373,90,88,31,100,31,62,90,76,97,79,100,33,59,0,0,23,9
10374,32,100,13,72,0,41,52,28,100,31,83,60,56,32,41,0,4
10375,0,74,18,100,67,99,57,66,27,36,0,5,48,0,100,5,2
10376,61,100,19,87,0,51,94,47,100,75,61,94,52,47,58,0,4
10377,13,88,0,100,49,100,89,88,100,66,94,43,79,21,60,0,9
10378,36,83,76,100,100,76,62,49,61,43,93,17,43,0,0,17,3
10379,100,96,38,100,48,69,85,36,65,2,0,0,33,28,86,53,8
10380,7,95,54,100,100,95,76,76,49,56,47,32,43,9,0,0,3
10381,53,62,70,73,77,100,70,75,63,48,35,22,0,5,100,0,1
10382,13,54,44,89,54,100,52,53,45,7,0,0,49,0,100,5,1
10383,0,87,25,100,72,96,47,64,81,47,100,18,57,0,7,0,3
10384,70,100,34,72,0,44,58,42,100,64,91,61,68,30,43,0,4
10385,78,64,54,53,23,76,66,100,100,72,87,31,49,0,0,6,9
10386,20,100,6,54,59,38,49,0,11,4,0,48,41,79,100,93,5
10387,10,99,34,69,100,36,83,0,7,19,31,56,72,92,0,100,8
10388,91,77,55,100,18,73,62,62,95,57,100,19,65,0,0,6,9
10389,63,100,26,76,7,51,0,25,22,0,100,6,78,31,0,40,6
10390,100,99,69,100,28,73,0,40,8,4,63,0,72,34,15,37,6
10391,0,91,30,60,100,30,100,0,22,23,43,54,96,85,26,100,8
10392,42,83,54,100,50,64,28,33,0,13,34,0,70,1,100,23,2
10393,100,80,65,43,26,55,50,100,90,92,83,42,49,3,0,0,9
10394,26,85,59,100,81,78,72,54,100,34,82,9,42,0,0,1,3
10395,100,80,38,100,6,65,91,39,82,0,0,16,48,53,100,89,8
10396,24,86,0,45,17,0,66,2,100,35,88,82,44,100,2,78,0
10397,100,47,85,86,43,100,7,73,0,28,31,0,70,22,78,61,0
10398,75,72,23,100,40,65,98,32,67,0,0,17,48,52,100,83,8
10399,0,99,61,100,67,66,51,33,32,0,2,17,27,32,100,32,7
10400,0,49,52,62,95,82,100,100,84,75,71,50,59,25,57,0,1
10401,3,60,17,100,23,84,24,40,8,3,0,0,50,5,100,11,1
10402,93,96,37,100,45,62,100,83,90,81,90,38,63,0,0,10,9
10403,67,94,17,100,43,67,98,94,93,81,100,39,74,0,0,6,9
10404,94,97,0,90,60,56,100,18,29,0,32,38,85,74,51,100,8
10405,8,100,80,98,100,68,66,35,44,0,0,29,21,40,98,41,7
10406,86,92,30,100,1,69,0,30,32,0,85,15,100,51,86,89,0
10407,27,82,68,100,100,89,65,65,88,41,97,17,49,5,0,0,3
10408,0,95,38,100,62,70,56,32,46,0,32,37,57,48,100,51,7
10409,18,75,49,100,96,93,72,62,100,49,95,15,46,0,0,15,3
10410,25,81,45,100,54,72,33,41,0,16,15,6,61,0,100,20,2
10411,34,71,63,100,100,80,57,53,91,36,91,5,33,0,0,15,3
10412,46,85,100,100,97,85,73,68,51,51,35,33,16,16,0,0,1
10413,17,92,0,50,11,7,66,0,100,35,96,78,49,100,9,69,0
10414,1,89,62,100,100,76,77,38,58,0,24,4,0,36,77,41,7
10415,7,56,33,100,46,97,39,43,5,11,0,7,49,2,100,0,1
10416,0,89,42,100,100,93,92,72,85,52,90,31,69,12,17,0,3
10417,44,91,20,83,94,48,100,4,0,0,11,45,67,87,7,100,8
10418,16,89,13,41,65,35,26,0,0,29,2,83,53,100,100,96,5
10419,43,78,3,49,0,9,57,0,98,30,100,70,60,100,39,69,0
10420,44,84,33,59,88,39,56,0,6,12,0,65,40,97,100,100,5
10421,17,77,35,100,90,93,60,68,78,53,100,28,64,5,0,0,3
10422,100,92,52,100,31,64,84,74,86,77,89,35,56,0,0,11,9
10423,52,97,82,100,76,70,60,48,100,34,84,8,41,0,0,10,3
10424,100,100,64,80,36,60,12,38,0,16,28,0,74,15,12,10,6
10425,72,57,100,85,41,100,11,68,78,69,85,52,69,15,0,0,9
10426,28,69,100,87,40,100,0,67,80,68,91,70,45,35,7,0,9
10427,0,67,41,40,48,0,9,0,40,38,83,72,100,100,35,79,8
10428,0,94,42,100,66,71,59,35,42,0,14,26,54,37,100,36,7
10429,0,90,1,77,32,100,88,99,100,91,77,59,65,24,62,0,7
10430,100,75,55,100,20,72,65,60,84,65,98,21,53,0,0,2,9
10431,0,58,9,58,54,79,99,100,100,84,81,56,63,28,49,0,1
10432,40,100,7,73,0,34,23,0,74,6,100,40,89,77,46,95,0
10433,100,100,61,83,25,58,5,29,20,1,75,0,57,20,0,14,6
10434,0,56,7,86,34,100,84,96,100,83,74,57,50,29,38,0,7
10435,42,90,78,100,100,84,72,63,90,39,83,15,42,0,0,12,3
10436,49,100,32,71,0,36,62,38,100,42,58,70,55,32,64,0,4
10437,33,75,42,100,82,91,71,62,97,41,100,15,53,0,0,9,3
10438,49,61,95,87,52,100,41,69,100,83,78,53,54,18,0,0,9
10439,0,65,20,81,65,100,100,98,89,74,76,50,65,24,63,0,1
10440,14,40,19,0,58,11,85,42,100,81,70,100,30,86,0,59,0
10441,5,68,45,100,87,83,55,45,10,13,0,12,57,0,100,9,2
10442,7,72,39,100,64,72,42,31,0,5,2,7,52,1,100,0,2
10443,0,84,45,100,77,85,38,61,53,46,100,31,61,10,9,0,3
10444,50,90,33,62,73,32,55,0,27,33,0,66,27,95,100,100,5
10445,11,100,49,67,100,35,93,0,49,16,69,53,78,90,0,89,8
10446,100,78,67,100,25,78,64,67,94,66,93,26,54,0,0,1,9
10447,2,84,48,100,100,96,67,70,60,49,95,29,61,4,0,0,3
10448,1,69,26,100,59,85,37,46,2,14,0,16,55,0,100,17,2
10449,100,100,39,84,0,63,37,46,90,62,68,45,46,23,41,0,4
10450,49,80,88,75,65,100,55,85,99,62,100,28,56,6,0,0,9
10451,73,100,26,72,0,43,84,37,100,56,76,65,65,33,66,0,4
10452,40,99,0,99,23,73,53,100,77,68,100,30,59,5,3,0,9
10453,16,75,43,100,66,75,44,39,10,10,0,0,50,9,100,18,2
10454,91,60,70,100,16,88,32,50,87,76,100,27,58,0,0,6,9
10455,100,80,66,100,34,71,29,35,15,0,0,19,41,45,97,58,8
10456,35,60,76,44,56,0,0,3,40,44,100,80,91,100,25,68,8
10457,33,90,100,100,60,98,13,66,40,63,97,41,68,6,0,0,5
10458,83,90,39,100,29,70,86,76,100,67,99,27,59,1,0,0,9
10459,100,100,63,83,27,57,0,26,25,0,76,12,58,39,15,24,6
10460,47,81,68,100,100,93,81,69,93,42,78,18,41,6,0,0,3
10461,31,60,62,88,92,100,85,70,88,40,88,10,0,0,100,4,1
10462,53,100,2,77,66,46,100,10,17,0,0,33,68,62,66,98,8
10463,0,89,38,100,54,60,50,13,36,0,20,30,60,39,100,45,7
10464,22,76,43,69,95,100,0,96,20,71,100,81,82,41,69,0,9
10465,0,97,50,99,100,100,88,71,56,37,38,0,46,38,96,35,7
10466,85,81,44,100,28,68,68,34,68,0,0,9,50,40,100,72,8
10467,100,100,69,94,28,66,0,33,7,0,72,3,79,32,11,33,6
10468,0,63,22,89,83,100,84,67,57,35,14,8,33,0,100,7,2
10469,0,93,49,100,88,89,78,68,57,49,41,28,51,9,100,0,2
10470,0,68,57,96,82,100,70,59,65,18,18,3,19,0,100,2,1
10471,33,86,21,56,91,44,65,1,0,0,2,51,26,94,100,100,5
10472,0,77,26,100,51,85,36,49,13,19,26,0,63,2,100,7,2
10473,95,72,46,68,46,100,91,99,100,66,85,32,49,6,0,0,9
10474,31,83,0,52,6,10,49,0,87,23,100,65,79,100,47,73,0
10475,0,32,25,56,59,79,100,100,74,77,48,52,25,27,14,0,1
10476,60,100,23,88,71,92,100,96,90,65,87,32,56,7,0,0,9
10477,100,96,50,100,45,61,91,75,94,78,93,35,57,0,0,1,9
10478,100,100,62,96,27,75,5,49,0,20,30,0,66,17,30,34,6
10479,80,100,31,87,78,45,87,0,0,2,33,45,100,83,36,79,8
10480,17,61,43,100,47,92,51,48,57,3,0,2,42,3,100,0,1
10481,16,88,0,57,38,31,22,0,13,32,11,68,42,95,100,100,5
10482,0,83,46,100,100,85,84,42,58,0,29,8,27,48,94,54,7
10483,84,94,39,100,28,61,88,66,100,92,91,46,60,7,0,0,9
10484,100,100,63,81,33,60,11,40,0,16,33,0,83,12,65,32,6
10485,0,98,60,100,100,78,74,38,46,0,62,1,82,29,21,42,7
10486,15,74,39,100,69,81,42,46,0,20,20,22,61,0,100,15,2
10487,6,61,33,100,61,76,39,27,0,1,17,3,61,0,100,3,2
10488,15,83,6,48,65,46,45,0,8,20,0,74,43,94,100,100,5
10489,4,69,57,50,46,6,0,0,46,40,100,77,82,100,5,72,8
10490,87,100,49,88,50,46,42,6,0,0,10,36,58,51,100,75,8
10491,100,100,57,97,22,68,0,37,11,5,92,0,92,28,3,25,6
10492,36,100,8,70,0,27,28,0,68,10,96,44,100,84,61,86,0
10493,83,100,32,99,0,68,2,30,33,0,82,12,100,48,88,86,0
10494,82,88,45,100,51,65,100,80,90,76,98,30,56,3,0,0,9
10495,86,70,70,100,28,79,42,39,30,0,0,16,41,46,100,62,8
10496,52,100,32,69,0,35,17,24,96,26,100,55,91,37,86,0,4
10497,8,82,47,100,70,76,56,48,100,49,84,16,42,0,0,13,3
10498,44,100,0,72,0,42,100,43,99,60,59,70,53,35,65,0,4
10499,95,63,55,48,31,74,72,100,100,72,84,33,50,0,0,1,9
10500,0,50,51,73,85,100,75,67,53,36,15,8,25,2,100,0,1
10501,48,100,26,87,0,60,22,35,100,47,88,54,53,28,47,0,4
10502,30,91,1,68,54,50,44,0,0,9,11,64,41,100,100,99,5
10503,36,81,31,54,88,38,58,0,0,8,8,54,38,92,100,100,5
10504,77,82,48,100,31,73,100,38,85,0,0,22,61,57,97,92,8
10505,34,81,6,42,22,0,70,10,100,48,92,91,42,100,0,73,0
10506,22,70,46,96,100,100,86,72,68,47,90,20,47,0,0,8,3
10507,30,96,5,58,0,16,38,0,80,17,100,56,80,93,36,100,0
10508,95,100,51,76,22,51,11,24,27,0,100,13,78,36,0,40,6
10509,45,85,34,63,100,53,71,9,3,0,0,50,4,97,79,100,5
10510,15,100,1,82,0,63,18,47,45,37,75,31,99,18,100,0,4
10511,100,99,32,100,23,64,93,33,75,0,0,21,39,58,79,94,8
10512,24,100,0,82,0,49,65,51,100,82,81,63,49,32,21,0,4
10513,0,65,42,92,72,100,61,62,57,24,25,1,41,4,100,0,1
10514,44,86,62,100,74,75,63,47,100,30,81,5,37,0,0,12,3
10515,40,100,0,70,5,36,74,41,100,75,79,65,48,32,15,0,4
10516,100,100,57,81,24,59,0,34,0,8,47,0,65,22,14,23,6
10517,95,93,56,100,28,68,18,34,38,2,100,0,74,27,0,21,6
10518,0,53,32,70,41,100,41,76,41,47,32,17,32,1,100,0,1
10519,21,73,45,100,85,99,69,67,100,47,90,16,46,0,0,6,3
10520,72,100,66,68,93,98,44,83,90,74,100,30,60,0,0,9,9
10521,100,83,37,83,0,99,60,100,97,79,92,51,68,25,45,0,9
10522,26,100,8,84,0,66,15,50,45,40,79,32,100,17,100,0,4
10523,72,94,14,85,53,44,63,1,0,0,47,38,100,75,39,100,8
10524,65,90,24,90,0,44,19,0,67,6,100,44,91,91,44,100,0
10525,83,90,0,100,34,67,100,34,70,0,4,24,45,61,74,90,8
10526,100,100,54,94,17,68,0,32,21,0,65,9,52,40,14,22,6
10527,0,88,37,100,59,63,57,17,44,0,17,37,55,49,100,50,7
10528,71,93,85,82,65,100,79,77,100,48,79,18,40,4,0,0,9
10529,0,91,53,100,71,89,53,45,49,0,18,20,37,37,100,37,7
10530,97,86,61,100,25,69,79,87,89,79,100,34,58,3,0,0,9
10531,100,95,63,100,37,91,31,63,81,55,89,32,46,14,0,0,5
10532,0,77,42,100,75,79,34,53,60,47,100,25,57,4,6,0,3
10533,23,79,57,100,78,79,51,50,10,31,0,17,49,7,100,0,2
10534,58,100,5,75,0,41,100,44,75,79,48,89,44,38,37,0,4
10535,19,100,8,57,21,18,66,0,100,29,79,66,30,78,0,47,0
10536,100,100,49,85,16,57,0,28,23,0,89,5,94,31,27,26,6
10537,100,71,54,62,46,90,85,100,89,63,74,27,42,0,0,11,9
10538,71,81,2,86,65,45,100,0,0,2,20,50,87,91,38,100,8
10539,22,80,59,100,85,81,41,62,92,47,100,15,49,0,0,12,3
10540,100,93,68,100,40,91,56,74,88,63,63,39,31,20,0,0,5
10541,49,83,99,100,94,92,49,67,61,44,100,23,55,0,0,0,5
10542,27,100,88,86,100,56,90,25,58,0,0,24,8,42,100,45,7
10543,88,91,52,91,73,73,94,100,100,58,87,18,46,0,0,1,9
10544,65,100,4,79,73,52,100,17,31,0,0,35,49,68,69,97,8
10545,0,96,66,100,78,85,63,42,62,0,31,19,34,42,100,44,7
10546,0,94,51,100,73,73,51,36,24,0,10,9,38,34,100,40,7
10547,49,100,24,82,0,54,20,37,82,40,82,54,80,25,100,0,4
10548,89,73,78,100,25,72,71,36,69,0,0,19,54,53,100,86,8
10549,87,100,43,83,13,55,0,23,30,0,80,5,100,28,50,29,6
10550,32,87,81,100,85,69,58,41,97,47,100,15,46,0,0,19,3
10551,32,89,94,100,61,94,15,63,51,60,100,35,63,1,0,0,5
10552,25,85,54,100,78,77,61,48,100,35,80,10,36,0,0,16,3
10553,66,96,66,77,71,32,33,0,0,31,49,64,100,96,48,100,8
10554,30,91,65,100,83,77,64,52,100,38,76,9,37,0,0,10,3
10555,27,81,67,100,95,91,68,61,100,50,92,17,50,0,0,5,3
10556,0,89,9,71,41,41,28,0,20,24,23,69,53,95,100,100,5
10557,53,100,30,83,0,55,41,36,96,42,100,62,80,31,66,0,4
10558,0,62,33,90,46,100,48,64,55,27,30,5,44,0,100,5,1
10559,89,83,58,100,32,68,77,64,100,74,88,29,48,4,0,0,9
10560,56,100,15,71,0,29,34,0,79,21,100,62,75,97,26,83,0
10561,0,43,36,59,70,78,100,100,79,76,56,51,32,26,10,0,1
10562,0,40,29,57,65,78,100,100,93,80,74,53,55,26,38,0,1
10563,18,92,51,100,44,64,26,30,0,0,12,20,57,14,100,12,2
10564,37,84,0,53,7,11,64,0,100,35,100,78,50,100,7,69,0
10565,59,65,100,98,31,100,10,64,83,67,85,52,60,13,0,0,9
10566,7,64,39,98,47,100,47,59,44,18,0,0,37,4,100,4,1
10567,22,71,0,35,28,0,72,8,100,45,96,90,54,100,16,75,0
10568,96,100,77,91,33,58,10,19,67,0,100,31,60,62,0,37,6
10569,78,82,26,100,0,69,77,36,66,0,7,24,70,62,100,95,8
10570,69,99,25,100,34,72,84,91,84,68,100,22,57,0,0,12,9
10571,86,100,36,84,89,89,95,71,95,44,100,18,59,0,0,0,9
10572,100,99,69,100,39,78,45,54,87,45,78,18,41,0,0,1,5
10573,99,100,46,86,12,59,0,28,27,0,89,2,100,29,38,30,6
10574,97,74,79,100,37,74,59,35,35,0,0,19,41,52,100,71,8
10575,19,91,9,66,63,43,42,0,0,12,11,64,34,100,100,97,5
10576,86,100,39,77,4,51,0,25,29,0,100,11,89,36,18,51,6
10577,100,100,44,94,8,59,0,17,51,0,92,27,48,50,7,21,6
10578,36,73,59,100,91,78,71,46,95,35,100,5,38,0,0,19,3
10579,42,76,27,30,55,0,90,30,100,77,65,100,25,79,0,40,0
10580,0,85,32,100,64,87,50,57,28,29,24,0,63,5,100,15,2
10581,19,79,53,100,91,92,83,65,93,45,100,22,54,6,0,0,3
10582,0,89,42,100,100,93,88,56,59,21,42,0,32,25,94,29,7
10583,37,100,0,73,30,49,100,51,86,76,57,75,47,38,44,0,4
10584,42,75,62,57,100,25,42,0,0,26,33,60,76,92,42,100,8
10585,66,89,93,100,80,69,68,48,100,23,80,0,40,1,0,6,3
10586,82,100,49,65,0,36,10,27,85,24,100,45,88,27,91,0,4
10587,100,100,59,83,31,63,11,42,0,20,17,0,69,8,48,24,6
10588,42,100,20,61,20,20,62,0,100,25,96,66,49,86,0,67,0
10589,0,60,63,39,57,0,22,10,54,47,100,82,91,100,23,75,8
10590,0,90,40,100,80,85,53,59,20,35,4,9,56,0,100,4,2
10591,17,72,0,37,18,2,56,0,90,20,100,58,79,93,42,100,0
10592,100,100,58,87,30,59,19,27,40,0,84,8,45,21,0,12,6
10593,46,88,70,100,63,71,36,44,0,22,12,14,58,0,100,18,2
10594,77,94,31,100,52,86,92,96,94,62,100,28,71,0,0,0,9
10595,100,100,84,97,71,81,57,65,43,49,29,32,14,16,0,0,1
10596,48,100,8,73,0,31,29,0,78,16,100,54,79,91,33,79,0
10597,86,82,46,100,43,66,86,32,63,0,0,12,46,45,100,75,8
10598,12,82,55,100,81,88,51,61,99,51,100,21,56,2,0,0,3
10599,96,100,60,82,18,54,0,33,63,26,99,49,94,34,100,0,4
10600,49,79,58,100,91,85,80,58,100,44,85,20,44,7,0,0,3
10601,8,49,60,72,100,100,75,74,48,45,29,15,0,0,88,1,1
10602,96,77,68,100,33,73,79,67,100,73,94,25,51,1,0,0,9
10603,100,93,75,100,47,88,33,54,68,49,79,28,43,8,0,0,5
10604,0,78,27,100,55,82,58,35,50,0,36,24,67,37,100,40,7
10605,15,78,44,100,100,95,76,69,37,44,0,21,14,0,83,3,2
10606,17,84,18,59,48,36,17,0,0,38,6,87,52,93,100,100,5
10607,83,100,47,91,70,81,100,86,94,55,91,23,55,3,0,0,9
10608,80,100,35,84,10,53,0,20,41,0,100,14,91,40,28,33,6
10609,100,100,87,86,60,71,40,57,20,43,20,29,13,14,0,0,1
10610,48,95,100,100,100,92,47,85,34,70,73,35,48,0,0,19,5
10611,0,74,34,100,83,99,81,63,48,31,6,6,47,4,100,0,2
10612,26,100,12,55,19,11,67,0,100,36,79,75,26,79,0,39,0
10613,86,88,61,100,49,71,95,80,100,60,95,22,51,0,0,2,9
10614,13,88,5,45,26,0,73,7,100,49,85,93,37,100,0,70,0
10615,32,100,0,80,6,56,100,56,57,88,47,84,55,38,60,0,4
10616,0,75,29,100,68,97,70,61,43,29,18,2,59,0,100,3,2
10617,8,87,0,71,24,96,88,100,100,90,84,56,68,22,53,0,7
10618,55,96,14,68,0,32,24,0,77,17,100,52,96,89,49,100,0
10619,0,93,44,100,100,98,68,66,38,32,21,0,6,38,61,34,7
10620,88,100,39,88,11,58,0,26,35,0,100,9,84,34,12,36,6
10621,0,36,39,49,72,74,100,100,97,87,84,58,71,28,73,0,1
10622,30,83,69,100,66,65,38,35,0,12,4,7,52,8,100,0,2
10623,43,100,31,73,0,45,20,25,79,24,100,46,91,31,98,0,4
10624,76,99,17,100,22,77,78,86,100,73,95,36,56,10,0,0,9
10625,93,81,43,100,22,69,63,36,60,0,0,2,33,31,100,47,8
10626,79,98,100,92,64,100,55,68,92,69,91,23,44,0,0,26,9
10627,35,100,27,71,65,36,48,0,0,19,44,52,100,83,56,95,8
10628,0,92,43,100,78,76,81,32,58,0,26,1,56,31,100,43,7
10629,84,61,100,100,43,96,33,49,34,0,0,9,31,50,90,69,8
10630,100,90,90,100,54,73,31,43,29,12,88,8,58,18,0,0,6
10631,15,100,11,84,0,48,61,43,100,59,71,72,49,36,35,0,4
10632,11,100,0,60,1,19,45,0,89,26,100,65,65,95,13,82,0
10633,0,59,33,67,67,92,88,100,71,75,67,50,67,23,100,0,1
10634,64,89,96,100,88,74,63,48,100,31,91,8,46,0,0,3,3
10635,0,81,33,100,68,91,38,65,11,36,20,5,60,1,100,0,2
10636,0,94,62,100,92,71,80,34,52,0,21,23,34,48,100,51,7
10637,0,65,21,91,86,100,90,80,56,54,100,30,67,7,0,0,3
10638,74,100,43,73,94,38,100,0,51,8,79,46,91,84,0,88,8
10639,30,83,65,53,91,13,11,0,0,34,67,64,100,100,22,97,8
10640,30,100,9,74,0,47,50,36,100,56,94,52,70,26,62,0,4
10641,44,100,21,72,0,42,35,20,100,20,99,51,78,29,58,0,4
10642,81,100,6,97,38,62,100,30,58,0,0,22,42,61,96,96,8
10643,70,100,17,99,0,74,53,72,78,70,100,38,84,8,32,0,9
10644,65,56,100,84,48,100,0,76,45,59,77,61,42,30,19,0,9
10645,0,49,25,58,62,79,100,100,96,79,81,53,67,26,58,0,1
10646,100,100,86,86,72,71,58,57,42,43,25,28,8,14,0,0,1
10647,21,100,62,95,57,54,53,13,38,0,0,19,49,17,100,16,7
